"","dataset","sampleID","G.check","XIST_214218_s_at_129641","XIST_221728_x_at_122150","XIST_224588_at_119311","XIST_224589_at_119310","XIST_224590_at_119309","XIST_227671_at_116233","KDM5D_206700_s_at_137012","RPS4Y1_201909_at_141801","G.kmean","KMvsGEO","medianFemale","medianMale","medianF_M","G.medianF_M","Kmean.Median"
"2480","GSE6575","GSE6575_bioMaterial_13","female",8.96681928571429,9.17112321428572,11.8227839285714,5.08309357142857,8.80015196428571,12.1976130357143,3.60603598214286,5.38018008928572,"female","female",9.06897125,4.49310803571429,4.57586321428571,"female","female"
"2481","GSE6575","GSE6575_bioMaterial_14","female",9.23912875,9.34802303571428,11.8615923214286,5.40436446428571,8.479,11.9682739285714,3.23014642857143,5.05434410714286,"female","female",9.29357589285714,4.14224526785715,5.151330625,"female","female"
"2482","GSE6575","GSE6575_bioMaterial_15","male",2.92708428571428,3.21097741071429,3.40524696428571,2.8129975,2.51201857142857,3.31627125,6.81344946428571,11.17761875,"male","male",3.06903084821429,8.99553410714286,-5.92650325892857,"male","male"
"2483","GSE6575","GSE6575_bioMaterial_16","male",2.98782357142857,3.20814571428571,3.47575517857143,2.82234258928571,2.60558535714286,3.12069696428571,6.41141285714286,11.0154383928571,"male","male",3.05426026785714,8.71342562499998,-5.65916535714284,"male","male"
"2484","GSE6575","GSE6575_bioMaterial_17","male",2.81909991071429,3.30148303571429,3.38514392857143,2.84499785714286,2.395231875,3.27995285714286,6.98377,11.46269125,"male","male",3.06247535714286,9.223230625,-6.16075526785714,"male","male"
"2485","GSE6575","GSE6575_bioMaterial_18","male",2.93728660714286,3.24109651785714,3.41179107142857,2.62237821428571,2.57981357142857,3.34197428571429,6.7142825,11.5599801785714,"male","male",3.0891915625,9.1371313392857,-6.0479397767857,"male","male"
"2486","GSE6575","GSE6575_bioMaterial_19","male",2.92947678571429,3.010615,3.50391446428571,2.8208175,2.48755928571429,3.10158767857143,6.85686732142857,11.3233251785714,"male","male",2.97004589285714,9.09009624999998,-6.12005035714284,"male","male"
"2487","GSE6575","GSE6575_bioMaterial_2","male",2.71741178571429,3.08932357142857,3.34976803571428,2.77249821428571,2.54621339285714,3.29128017857143,6.85065410714286,11.5599801785714,"male","male",2.93091089285714,9.20531714285713,-6.27440624999999,"male","male"
"2488","GSE6575","GSE6575_bioMaterial_20","male",2.82111071428572,3.16125678571429,3.62558089285714,2.82704723214286,2.54264321428571,3.30188357142857,6.8854225,10.4370205357143,"male","male",2.99415200892857,8.66122151785715,-5.66706950892858,"male","male"
"2489","GSE6575","GSE6575_bioMaterial_21","male",2.87704035714286,3.10163892857143,3.26547785714286,2.52243821428571,2.48002910714286,3.14257339285714,6.69320107142857,11.2457316071429,"male","male",2.98933964285715,8.96946633928573,-5.98012669642859,"male","male"
"2490","GSE6575","GSE6575_bioMaterial_22","male",2.85001232142857,3.23272785714286,3.43208303571429,2.88685107142857,2.59802178571429,3.33596196428571,6.73729910714286,11.0250792857143,"male","male",3.05978946428572,8.88118919642858,-5.82139973214286,"male","male"
"2491","GSE6575","GSE6575_bioMaterial_23","female",8.70984169642857,8.03459589285714,12.1017621428571,5.58437482142857,8.27157696428572,12.6899457142857,4.28690160714286,5.35350767857143,"female","female",8.49070933035715,4.82020464285714,3.6705046875,"female","female"
"2492","GSE6575","GSE6575_bioMaterial_24","female",8.21749392857143,7.92861178571429,11.6396241071429,4.63415946428572,7.91009357142857,12.1390958928571,4.161665,5.57428285714286,"female","female",8.07305285714286,4.86797392857143,3.20507892857143,"female","female"
